Ticker
NTTYY
BEN
HUM
HRB
VIAB
UNM
CB
JEF
JNJ
TSN
TGT
JBL
AXP
AMX
MAS
X
SYK
MUFG
DFS
PRU
ABT
GE
OIBRQ
MDP
DGX
UPS
AUY
CVS
ITT
PPL
DF
RHI
SPG
IBN
BIG
AVP
JCI
CMI
ALL
SRE
DVN
CAG
TJX
WHR
RRC
FE
HOV
GL
UTX
PHM
WYND
VLO
IGT
NBL
BSX
FTR
COF
PCG
NSC
AFL
CHK
HOG
EQR
PBI
APD
FHN
PFG
TXN
ASR
HPQ
CCEP
HON
NMR
AMD
MTB
NCR
MOS
PKI
LVS
FCX
AZO
NBR
SYY
THC
AEE
IBA
ETN
SRL
KOF
CRM
EPAC
ED
AES
RIG
AIV
TXT
GPAGF
UIS
FII
VIA
USB
CMA
VAL
TIF
V
MTG
BKR
TM
WU
CAJ
HES
YUM
MMC
KYOCY
K
KIM
ECL
JWN
EOG
NWL
AON
HAS
BK
WIT
SLB
WBA
ROK
PEP
UNH
TER
MUR
MFG
DDS
DHR
FLIR
SPWR
STX
A
CX
DAL
M
MCO
NKE
RDY
LNN
PG
WY
ICAYY
ADP
LARRF
DNR
MDRX
RS
SSRM
SWN
CRI
KDP
LOW
AMPLQ
MIDD
VALE
CPL
UAL
NFLX
NWS
TUP
EQIX
CERN
CGA
BKNG
ORLY
SGEN
BLK
CCMP
CME
ILMN
JBHT
L
MXIM
RCI
URBN
SSP
OSK
NEE
CEF
FSLR
MYL
MKTAY
MITSY
WPFH
POYYF
FFIV
EW
NWSA
ALXN
APH
BRKb
COG
KMX
CMG
DVA
ATGE
EQT
FMC
FTI
FLS
GME
LHX
PEAK
WELL
HP
HRL
IVZ
IRM
ES
NRG
OKE
OI
PXD
QEP
RSG
ROP
VTR
WEC
RRD
GOLD
AEM
ALV
BX
CIM
CNS
CRR
DDD
LAZ
MGA
MPC
NS
OSG
RES
SCCO
SD
TWI
UAA
BHC
WTR
ADTN
AEIS
ANTE
ARNA
AVGO
CLSN
CREE
CRUS
DNKN
ENTG
HAIN
IIJIY
IPGP
IONS
ITRI
MANT
MERR
MPAA
NUAN
NXPI
QUIK
RDWR
RGLD
TSLA
TTWO
WACLY
YNDX
NZEOF
CBBI
RGRNF
DLTR
ESFOF
ENGQF
AAME
AAON
AAWW
ABCB
ARCB
ABIO
ABMD
AUTO
ACAD
ACETQ
ACFN
ACHC
ACHN
ACIW
ACLS
ACNB
ACOR
ACRX
ACTG
ACUR
RAMP
AGHC
ADES
ADUS
AEGN
AEHR
LINUF
SLNG
AEY
AEZS
AFSIM
AGEN
ARGO
AGNC
AGYS
AHPI
AIMC
AIRT
AKRX
ALCO
ALGN
ALGT
ALIM
ALKS
ALLT
ALNY
ALOT
ALSK
AMAG
AMCF
AMED
AMKR
AMNB
AMOT
AMOV
AMRB
AMRS
AMSC
AMSF
AMSWA
AMTCQ
AMTD
AMWD
ANAT
GNOW
ANDE
ANGO
ANIK
ANSS
ANTH
AOSL
APEI
APOG
RIOT
SEEL
IRCP
APWC
ARAY
JAN
VER
ARCW
AREX
THRM
ARKR
ARLP
AROW
ARQL
ARRY
TREC
ARTNA
ARTW
ARTX
ARWR
ASB
ASCMA
ASFI
ASGN
ASMIY
ASMLF
ASNA
ASRV
ASTC
ASTE
ASTI
VCEL
ASUR
ASYS
AACG
ATAX
ATEA
ATEC
ATHX
ATLO
ATNI
ATRC
ATRI
ATRM
ATRO
AUBN
AUDC
AVAV
DVCR
AVEO
AVID
SRPT
AVNW
AWRE
AXAS
AXTI
NTUS
BANC
BANF
BANR
BASI
HOPE
BBGI
BBSI
BCBP
BCOM
BCPC
BCRX
CLAR
BDGE
BDSI
BEAT
BEBE
BECN
BELFA
BELFB
BERK
BFIN
BGCP
BGFV
BGMD
BHLB
BIOC
ALBO
GRBK
BIOS
BJRI
BKEP
BKOR
BKSC
BLDR
BLIN
BLKB
BLRX
BIOL
BMRC
BMRN
BMTC
BNSO
BOCH
AX
BOKF
BONTQ
BOOM
BOSC
BPFH
MDSYF
BRID
BRKL
BRKS
BSET
BSPM
BSQR
BSRR
BSTC
BUROF
BUSE
BVSN
BWEN
PTVCA
PTVCB
BYFC
CAAS
CAC
CACC
CACH
HHT
CAKE
CALI
CALM
CAMP
CAMT
CARB
CART
CARV
CASH
CASS
CASY
CATM
CATY
NETE
CBAT
CBAN
CBLI
CBPO
CBRL
CBSH
CCBG
CCCL
CCIHY
CCNE
CCOI
CCRN
CCUR
CDXS
CDZI
CECE
CECO
CENT
CENTA
CERPQ
CERS
CETV
CEVA
CFBK
CFFI
CFFN
CFNB
PME
CGEN
CGNX
CHCI
CHCO
CHDN
CHEF
APEX
CHNR
CHOPF
CHRS
CHTR
CIDM
FANH
CIZN
CJJD
CLCT
CLDX
CLFD
CLMT
CLNE
SEII
CLRO
CLUB
CLVS
CLWT
CMCO
DXLG
CMTL
CNAF
CNBKA
FBIO
CNET
TAOP
CNMD
CNSL
CNTFY
CNTY
VIEWF
COHR
COHU
COKE
COLB
COLM
CONN
PTE
CORE
CORT
COWN
TRCB
CPHC
CPIX
CPLP
CPRX
CPSI
CPSS
CRAI
CRAY
CREG
CRESY
CRIS
CRMBQ
CORV
CRMT
CRNT
CRVL
CRWS
CRZO
CSFL
CSGP
CSGS
CSII
CSIQ
CSOD
CSPI
CSUNY
CSWC
CTBI
CYRN
HKTVY
CTG
CTHR
CTIB
CTIC
CTRN
CTWS
CUTR
CVBF
CVCO
CVCY
CVGI
CVGW
CVLY
CVTI
CVV
CWBC
CWCO
CWST
CXDC
CY
CYAN
CYBE
CYCC
CYOU
CYTK
CYTR
PSTV
CZFC
CZNC
CZWI
DAIO
DAKT
BBQ
DCIX
DCOM
DCTH
DENN
ASRT
DESTQ
DGICA
DGICB
DGII
DGLY
DHIL
LLIT
DIOD
DISCB
DISCK
DJCO
DMEDF
DMLP
DMRC
DNBF
DORM
DRAD
USAU
DRD
DRRX
MBGRF
DSGX
DSPG
DSWL
DUSA
DVAX
DWSN
DXCM
DXPE
DXYN
DYII
IDXX
INCY
LBTYK
MELI
TMUS
FB
WLTW
WDAY
MDLZ
SWKS
LULU
REGN
ASML
SNPS
ULTA
VRSK
AAL
GOOG
JD
PYPL
FOXA
FOX
DYNT
ENT
EBIX
EBMT
EBSB
EBTC
ECHO
ECOL
ECPG
EDAP
ALYA
EDUC
EEFT
EEI
EFSC
EGAN
EGBN
EGLE
EGOV
EHTH
ELGX
ELSE
ELTK
EMCF
EMKR
EML
EMMS
ENDP
ENG
ENSG
EPAY
ERIE
ERII
ESBK
ESCA
ESEA
ESGR
ESSA
EVOL
EWBC
EXAS
EXFO
EXLS
EXPO
EZPW
FARM
FARO
FBIZ
FBMS
FBNC
FBSS
FCAP
FCBC
FCCO
FCCY
FCEL
FCFS
FCNCA
CIVB
FDEF
FEIM
FELE
FFBC
FFHL
FFIC
FFIN
FFNW
VERU
FIBK
FISI
FIZZ
FLDM
FLIC
AVDL
FLWS
FLXS
FMBI
FMNB
FNLC
FOLD
FONR
FORD
FORM
FORR
FORTY
FRAN
FRBK
FRME
FRAF
FSFG
CIGI
FSTR
FTEK
FTNT
FULT
FUNC
FWRD
GABC
GAIA
SLS
GASS
GBCI
GBLI
GCBC
GENC
GENE
GERN
GEVO
GFED
GFN
GIFI
GIGM
GIII
GILT
GLBS
GLBZ
GLDD
GLNG
GLRE
GLUU
GMLP
GNMK
GNTX
GOOD
GPRE
GRFS
GRIF
GROW
GRVY
GSBC
NOVT
GSIT
CCLP
GSM
GTIM
GTLS
ONCT
GURE
GYRO
HA
HAFC
HALL
HALO
HAYN
HBCP
HWC
HBIO
HBNC
HCCI
HCKT
HCSG
HDSN
HEES
HELE
HFBL
HFWA
HGSH
HSON
HIBB
HIFS
HIHO
HIMX
HLIT
HMNF
HMSY
HNRG
HOFT
HOLI
HOMB
BREW
HRZN
HSII
HSKA
HSTM
MARK
HTBK
HTHT
HTLD
HTLF
HUBG
HURC
HURN
TVTY
HWBK
HWCC
HWKN
HZNP
IART
IBCP
IBKC
IBKR
IBOC
ICAD
ICCC
ICFI
ICLR
ICUI
IDCC
IDRA
IDSA
PWFL
IEP
IESC
TILE
IGLD
III
IIIN
IIN
IIVI
IKNX
IMGN
IMKTA
IMMR
IMMU
IMOS
INAP
INDB
INFI
INFN
INOD
INSM
INTG
INTL
INVE
INWK
IOSP
IPAR
IPHS
IRBT
IRDM
IRIX
IROQ
IRWD
ISBC
ISIG
ISNS
ISSC
ITIC
ITRN
IVAC
JACK
JAKK
JAZZ
JBSS
JCOM
JCS
JCTCF
JJSF
JKHY
JOBS
CTRC
JOUT
JRJC
JVA
KALU
KBAL
KELYA
KELYB
KEQU
KFFB
SMPL
KFRC
KGJI
KINS
KIRK
KLIC
KNDI
LKCO
THMO
KOPN
KOSS
KRNY
KTCC
KTOS
KVHI
GDEN
LAKE
LANC
LARK
LAWS
LBAI
YVR
LBTYB
LCNB
LCUT
LEDS
LFUS
LGND
LHCG
LINC
QRTEB
LIVE
LKFN
LLNW
FWONA
LMNR
LMNX
LNDC
LOAN
LOGM
LOOP
LOPE
LORL
LPLA
LPSN
LPTH
LQDT
GNSS
LSBK
LSCC
LSTR
LTBR
LTRX
LUNA
LWAY
LXRX
LYTS
MAGS
MANH
MARPS
MASI
MATW
MAYS
MBWM
MCBC
MCEP
MCHX
MCRI
MDCA
MDCO
SOHO
SSKN
MEOH
MERC
MFNC
PPIH
MFSF
MGEE
MGIC
MGLN
MGPI
MGRC
MGYR
MHLD
MIND
MINI
MITK
MKSI
MKTX
MLAB
MLHR
STCN
MLVF
MMLP
MMSI
MMYT
MNDO
MNKD
MNOV
MNRO
MNTA
MNTX
MOFG
MORN
MOSY
USWS
MPB
TELL
MPWR
MRCY
MRLN
MRTN
MSBF
MSEX
MSON
MSTR
MTEX
MTRX
MTSC
MTSL
MVIS
MYGN
MYRG
VXRT
NAII
NATH
NATI
NATR
NBIX
NBN
NBTB
SLCT
NCMI
NCTY
NDSN
NEOG
NEPT
NEWT
NFBK
BIMI
NICE
NICK
NKSH
NKTR
NLNK
NNBR
NRIM
NSEC
NSIT
NSSC
NSYS
NTCT
NTGR
NTIC
NTWK
NURO
NUVA
NVAX
NVEC
KZIA
NVMI
INSG
NWBI
NWFL
NWLI
NWPX
NXST
NYMT
NYMX
NYNY
OBAS
OBCI
OCC
OCFC
SNOA
OFED
OFIX
OFLX
ACHV
OIIM
OLBK
OMAB
OMCL
OMER
OMEX
ONCY
ON
OPHC
OPOF
OPTT
GEC
ACER
ORBC
ORIT
ORRF
OSBC
OSIS
OSN
OSTK
OSUR
OTEX
OTTR
OVBC
OVLY
TENX
GEOS
OZK
PACB
PACQ
PACW
OLED
PATK
FRPH
PBHC
LMST
PBIP
CNXN
PCH
PCOM
PCRX
PCTI
PCYO
PDEX
PDFS
IDXG
PEBK
PEGA
PEIX
PERI
PESI
PETS
PFBC
PFBI
PFIN
PFSW
PGC
PGNX
SIVB
BWA
PWR
TEL
MAA
HII
MTD
FRT
AMG
MLM
RJF
DLR
ESS
COO
CXO
RE
REG
DG
FRC
NLSN
TDG
ATO
DRE
HCA
ROL
RMD
MSCI
CCL
WCG
ARE
TFX
WAB
EVRG
CPRI
APTV
CCI
FL
MAC
PNR
PBCT
TSCO
PRGO
ADS
AAP
KSU
SLG
URI
KMI
XEC
ALB
CNC
PSX
XYL
PVH
UDR
TRIP
SBAC
IT
UHS
LKQ
BR
EXR
MHK
AWK
LNT
HBI
CE
ALK
AME
LYB
RCL
FLT
PKG
AJG
CHD
GPN
HFC
O
AOS
FBHS
CBOE
CPRT
ABBV
FANG
NCLH
ZTS
IQV
COTY
TWTR
HLT
ALLE
INFO
ANET
SYF
CFG
KEYS
QRVO
WRK
HPE
UA
FTV
ARNC
LW
CTVA
AMCR
KEX
MATX
CAR
SNMP
LEU
GSS
LNG
PLX
PZG
DNN
IMO
NAK
NG
NGD
TGB
AAU
ASM
AXU
EMX
GPL
THM
AKG
MAG
PLG
WRN
SIM
AMS
BDL
BGI
BWLa
CKX
CUO
ELMD
EVBN
GSV
GTE
HMG
TLGT
INS
JOB
TMQ
NPN
YUMA
PLM
SGB
TAT
ALO
TRX
NOG
VHC
FAX
IAF
FCO
ACU
AE
ACY
APT
DIT
PLAG
AMPE
MICR
AWX
BTN
BCV
BKJ
BHB
BRN
LCTX
BDR
CVU
CVM
CET
CCF
CVR
CPHI
GLV
GLQ
GLO
CIX
LODE
CTO
MCF
CMT
CRMD
CLM
CRF
CIK
DHY
DXR
VCF
VFL
VMM
DLA
DPW
DSS
DMF
GRF
CEV
EVY
EIM
ENX
EVM
EVV
ECF
EMAN
MSN
EVI
ESP
EPM
FEN
FSI
FSP
FTF
FRD
GLU
GGN
GMO
GSB
GLOW
GORO
AUMN
GV
AIM
HUSA
IEC
IBIO
IMH
IOR
INFU
COHN
IHT
IDN
VKI
ISR
LGL
LTS
LBY
CEI
MHH
MXC
NTN
NHC
NAVB
NBW
NBO
NBH
NHS
NRO
GBR
NEN
NBY
ITP
PTN
PRK
HNW
PW
RLGT
UTG
BKTI
RCG
RVP
RIF
SEB
SVT
SIF
XPL
SSY
SRCI
SYN
TGC
TMP
TRT
UAMY
UUU
URG
VGZ
EAD
ERC
ERH
WTT
ELLO
UEC
SAND
INTT
NNVC
OGEN
UUUU
BTG
PED
REI
AAMC
AIRI
CANF
DGSE
LIQT
NSPR
ENSV
XXII
GSAT
KIQ
ATNM
BRG
ISDR
TRXC
SDPI
AINC
VNRX
CRHM
RHE
EGHT
HCI
AMRX
IRET
KAMN
MSG
ONTO
PGTI
PRSP
SAVE
TISI
UI
UNFI
USPH
WPP
LDOS
AEL
PAC
ASX
CWT
IRS
MFA
ARI
CCM
DL
PHI
RRTS
SUP
TCI
MNR
SWM
AIT
CRL
PEI
SMFG
AGM
BBVA
CCO
CM
NOA
PMT
OIBRc
FCF
FR
RPT
BAH
HE
HLX
MITT
PFS
RGA
AI
BAM
CEA
CHH
ELS
EVC
EVRI
HVT
KFS
KRA
LL
PNM
PZN
SPR
PYX
AWI
AXL
CCU
CNQ
CYD
EBR
EDU
EPR
GPK
MLP
MSM
NGS
NPK
SFL
SHG
SSD
TDS
AHT
ARL
BOX
DVD
HPP
HVTa
IHG
LFC
LGFa
LPI
LYV
NHI
NLY
NX
RBS
CHU
CLDT
DRH
ETM
FDS
GNK
MPW
MX
NM
OFG
OIS
SEM
SHO
GEN
SPB
ABG
AMN
ANH
ARC
FDP
FMS
HNGR
INN
JBT
JKS
KW
MDR
MSA
NAT
NAV
PAG
PBH
REX
SJI
SMP
STWD
TRTN
TAPa
ARCO
AWR
CSU
RHP
GSH
HMN
HOS
NWN
OLP
PUK
RNR
SXI
SXT
AAT
AIN
AXE
BAS
BBW
BHE
BLX
CBU
CIGc
CLR
CMP
CPK
CRS
CTB
EAT
EBS
ETH
GBX
GCAP
IHC
KEP
KNX
MOD
MTX
NGG
PB
PKE
SBH
SFE
SQNS
BCEI
BIO
BKI
CFR
CIR
EGP
FSM
GTS
GVA
HT
KAR
KFY
LYG
MUSA
CNR
NJR
OPY
SMG
SNN
ALEX
AM
ATV
BDN
BGS
CDE
CHT
CNO
FFG
FICO
FIX
KEG
KRG
MEI
NTP
NUS
ODC
ONE
PDS
PEB
OBE
SJR
LSI
AKOa
AVD
BGG
BIOb
BRKa
CACI
CHA
CMC
CMO
CRK
CSL
CUZ
EIG
GPI
HIL
JLL
KB
LPT
LXP
MLI
MTL
MWA
NFG
ORA
ORN
PHX
RGR
SLF
STZb
TD
AP
AU
BXC
CAI
CLI
CLW
CO
CPE
CSV
DK
EE
ESE
EVR
AROC
EXK
FENG
FTK
GIL
GSL
HRC
MLR
MOH
NR
OXM
PSB
PVG
XAN
SAM
SF
STM
ARR
BH
BITA
BNS
BZH
CLB
COR
DQ
DY
FBC
HTH
INXN
IO
KOP
KRO
KWR
MCY
MKCv
MN
MPX
MYE
NC
OCN
OMN
PLOW
SAH
SON
AKR
AT
BFa
BOH
BRFS
CAL
CBB
CIT
CKH
CMD
CS
CW
LCII
EXP
FSS
GBL
GTN
HBM
HHC
IPI
JWa
JWb
TLRD
NLS
RTW
PACD
PAR
RDSa
RDSb
STAR
SFUN
SID
STAG
STNG
SUI
TCO
RFP
ABM
ABR
AER
CCC
CEL
CNA
CSS
CVE
DCI
DLB
DSX
EGO
ELY
FCN
FOR
GDI
GEFb
GPX
HNI
HNP
LTC
LXU
SWX
SXC
ADC
AYI
HPR
BRO
CLH
CRDa
CRDb
BXMT
EQC
DHX
DPZ
DX
EGY
ORAN
GTNa
GTY
H
HSBC
HL
TRQ
JAG
KOS
LAD
SR
MDU
MG
NL
NOAH
NPTN
NWE
OMI
PRA
PRO
QUAD
RBC
RLJ
RELX
RWT
SCX
ACCO
B
BBL
BFS
BKH
BMI
BMO
BRT
BXS
BYD
CPA
CUK
DHT
LEAF
ENZ
GNC
HAE
EHC
MDC
MOV
MTN
NP
NPO
PAM
RDN
SB
SKX
SSI
STL
ALG
EME
FF
FLY
FNV
GEF
HHS
HI
PLT
AL
ALX
ATR
BKU
BMA
CHS
CVI
DIN
FUL
ITGR
GDOT
GEO
NEU
SRI
TAC
AYR
BAP
CLS
CMRE
DRQ
ENV
FBP
FRO
GIB
HUBB
HZO
IVC
JMP
LENb
MTRN
MXL
NSP
PRI
RAD
RST
SCS
SEMG
AGRO
AHC
AMRC
BCO
BCS
CBM
CIA
CRY
DCO
GFF
GNE
HEIa
IAG
ING
JOE
LZB
MCS
MED
POL
SDRL
SKY
SOL
SSW
SYX
TBI
AVA
CHE
DAC
DBD
DLX
ERJ
EXPR
G
GCO
AJRD
HSC
HXL
IDA
KMPR
MKL
MMS
MTOR
NTZ
NVS
PSO
ROG
SCL
SNX
SRT
STE
STN
EQNR
ALE
AXR
BDC
BRC
CATO
CBT
CR
CUB
DEO
GLT
HEI
IPHI
KAI
KEM
LDL
MD
MOGa
MOGb
MTZ
NNI
REV
RGS
CALX
CEO
COT
CUBE
CZZ
EBF
EDN
GGG
REDFY
PRISY
AVVIY
BKQNY
SKHHY
NJDCY
ASXFY
SKBSY
FOJCY
VEOEY
YZCAY
CCHGY
CRPJY
SIEGY
ZTCOY
SWMAY
LVMUY
MHGVY
TCEHY
OGZPY
PDRDY
AFLYY
AACAY
ELUXY
SKFRY
ABCZY
ACCYY
AHEXY
ADDYY
AMIGY
AVIFY
AONNY
AGESY
AGLXY
ACGBY
AAGIY
EADSY
ASEKY
AJINY
AKBTY
AKZOY
ALGGY
AZSEY
ALBKY
ALSMY
AWCMY
AMADY
ALNPY
ANGPY
NGLOY
AHCHY
AMKBY
APEMY
ARCAY
ARKAY
ARZTY
ASGLY
AHKSY
ASOMY
ASAZY
ASBFY
ALPMY
ATASY
ATLKY
ANZBY
RCEL
AXAHY
BAESY
BAFYY
BDORY
BKHYY
BACHY
BKEAY
BKRKY
AGRPY
BASFY
BAYRY
BMWYY
BBSEY
BZQIY
BDVSY
BNPQY
BHKLY
BPOSY
BXBLY
BRDCY
BTLCY
BZLFY
BURBY
BYDDY
CCGGY
CGEMY
CLLDY
CABGY
CRRFY
CGUSY
CSIOY
CPCAY
CJPRY
CPYYY
CICHY
CIHKY
CAOVY
CSUAY
CCOHY
CHRYY
CJEWY
CHYHY
CIOXY
CDEVY
CLZNY
CLCGY
CLVLY
CLPHY
CCLAY
CHEOY
CUYTY
CIBEY
CRZBY
CMWAY
CFRUY
CMPGY
CMSQY
CTTAY
CPKPY
CRARY
CSLLY
CYRBY
DNPLY
DSNKY
DKILY
DIFTY
DWAHY
DSEEY
DANOY
DNKEY
DASTY
DVDCY
DBSDY
DGRLY
DNZOY
DBOEY
DLAKY
DPSGY
DTEGY
DIISY
DNHBY
DQJCY
DNFGY
EJPRY
EDPFY
EGFEY
ESALY
ECIFY
EKTAY
ENGGY
ENLAY
XNGSY
EONGY
EBKDY
ESLOY
YDUQY
EUSHY
ETCMY
EVTCY
EXPGY
FANUY
FRCOY
FINMY
FPAFY
FCREY
FSUGY
FXTGY
FSNUY
FUPBY
FUJHY
FUJIY
FJTSY
GFSZY
GZPFY
ENGIY
GEAGY
GELYY
GTOMY
GMAB
GEBHY
GNGBY
GVDNY
GLNCY
GWLLY
GOFPY
GBOOY
GTMAY
GGDVY
HLUYY
HACBY
HLPPY
HSNGY
HVRRY
HDELY
HEINY
HLTOY
HLDCY
HENKY
HNNMY
HESAY
HINOY
HTHIY
HCMLY
HOKCY
HKXCY
HOCPY
BOSSY
HSQVY
HYPMY
IBDRY
IMPUY
IHLDY
IMBBY
INCZY
ISMAY
IDEXY
IDCBY
IFNNY
IFJPY
INGIY
IPXHY
ICAGY
IKTSY
ISNPY
IPSEY
ISUZY
ITOCY
ITVPY
JSAIY
JMHLY
JSHLY
JBSAY
JRONY
JGCCY
JMPLY
NILSY
JSCPY
JBAXY
KAOOY
KPCPY
KWHIY
KBCSY
KDDIY
KPELY
PPRUY
KCDMY
KGFHY
KNBWY
KHOLY
KMTUY
KNYJY
KNCAY
ADRNY
KUBTY
KIROY
KLYCY
KURRY
AIQUY
LGGNY
LLESY
LNVGY
LFUGY
LNGLY
LVCLY
JSGRY
LZRFY
LNMIY
LZAGY
LRLCY
LUKOY
LYSDY
MQBKY
MYTAY
MTENY
MLYBY
MRRTY
MAKSY
MARUY
MZDAY
MKKGY
MTTRY
MXCYY
MGDDY
MSBHY
MIELY
MITEY
MTZPY
MONOY
MRPLY
MSADY
MTNOY
MTUAY
MURGY
MRAAY
NPKLY
NPSNY
NABZY
NDBKY
NSRGY
NDVLY
NCMGY
NINOY
NPSCY
NPNYY
NSANY
NDEKY
NOBGY
NKRKY
NRDBY
NHYDY
NVZMY
NPSKY
OPYGY
OCPNY
OMRNY
OMVKY
OPHLY
OCLDY
ORKLY
OTSKY
PCRFY
PANDY
PCCWY
PSMMY
POFCY
PGSVY
PUGOY
PNGAY
BPIRY
POAHY
HGKGY
PPCLY
PRDSY
PMOIY
PBSFY
PTAIY
PPERY
PTKFY
PSGTY
PUTKY
PUBGY
QBIEY
RANJY
RBGLY
RDEIY
RTOKY
REPYY
RNMBY
RSTAY
RICOY
RRETY
RHHBY
ROHCY
RYCEY
ROSYY
RDSMY
KKPNY
ROYMY
RSNAY
RSHYY
RWEOY
RYKKY
SAFRY
SGPYY
SAXPY
SCHYY
SDVKY
SLLDY
SNPHY
SSLZY
SPPJY
SBRCY
SBGSY
SCRYY
SOMLY
SGAMY
SEKEY
SKHSY
SVNDY
STRNY
SGSOY
SHCAY
SHECY
SSDOY
SRGHY
SMSMY
SINGY
SGAPY
SMCAY
SMGZY
SNMRY
SCGLY
SDXAY
SFTBY
SONVY
SNYFY
SPKKY
SSEZY
SGBLY
SPHRY
SEOAY
SUBCY
SZEVY
SSUMY
SMMYY
SUTNY
SUHJY
SNMCY
STBFY
SGTPY
SVCBY
SVNLY
SWGAY
SWDBY
SWRAY
SSREY
SCMWY
SYIEY
SSMXY
TAK
TATYY
OAOFY
TAVHY
TTDKY
TCLRY
TTNDY
TINLY
TELNY
TLPFY
TLSNY
TLSYY
TNABY
TEZNY
TSCDY
THKLY
TBLMY
TMKXY
TKOMY
TOELY
TKGSY
TPDKY
TOPPY
TRYIY
TOSYY
TOTDY
TYIDY
TSYHY
TSRYY
TMICY
TSGTY
TUWOY
TKGBY
UBSFY
UCBJY
UNICY
UOVEY
UUGRY
UPMKY
USNZY
VLEEY
VLOWY
VWDRY
VCISY
VIVHY
VDMCY
VWAPY
VTKLY
WMMVY
WEICY
WEGRY
WFAFY
WJRYY
WARFY
WHLKY
WBRBY
WIMHY
WLMIY
MRWSY
FERGY
WTKWY
WOPEY
WLWHY
WYGPY
WYNMY
YAHOY
YARIY
YUEIY
ZURVY
ASHTY
ATLCY
CLPBY
GLPEY
HENOY
KLBAY
COGNY
NTDOY
SGTZY
SMFKY
TKYVY
VWAGY
SOUHY
DSDVY
FRRVY
RNLSY
ESYJY
ESSYY
RXEEY
ACKAY
ACSAY
AEXAY
AIRYY
ALFVY
ANSLY
ATEYY
BNCDY
BNTGY
CAIXY
CKHUY
CNVVY
CODYY
DIDAY
DLNDY
DMLRY
EDNMY
ELPVY
FOVSY
FPLPY
FSSLY
GASNY
GJNSY
HXGBY
INVVY
ITEGY
JAPAY
JAPSY
JPXGY
JTTRY
KHNGY
KPLUY
LNSTY
MEGGY
MITFY
MOR
NNGRY
OVCHY
PDYPY
PKCOY
PRRFY
PTXKY
RKUNY
RTOXY
SIETY
SKVKY
SMTOY
SMUUY
SOMMY
SPXCY
TDHOY
WHGLY
YAMCY
ZLNDY
OLN
WOR
UFS
HUN
RPM
GRA
WLK
ESI
AXTA
CC
GCP
NGVT
ASIX
PRAA
SBNY
SEIC
TCBI
TRMK
UBSI
UMBF
UMPQ
WAFD
WTFC
SVC
TCF
FNB
RLI
WRE
WAL
WBS
HTA
RPAI
THG
VLY
WTM
Y
LM
WRI
BPR
HR
CPT
DEI
EV
ACC
AFG
WRB
